# revision=b417ed538d0c7c9c2e49bf9914340c81663c360f
# architecture=x86_64 vendor=amd family=25 model=17 stepping=1 microarchitecture="" features=511
# cache_line_bytes=64 l1_data_bytes=32768 l2_bytes=1048576 l3_bytes=33554432 physical_cores=2 logical_cores=4
# requested_threads=2 effective_threads=2 affinity=none spin=adaptive spin_iterations=10000 spin_duration_ns=0 uses_smt=0 uses_efficiency_cores=0 nested=0
# visible_processors=0:0 0:1 0:2 0:3
dtype,workload,m,n,k,trans_a,trans_b,configuration,tile_m,tile_n,tile_k,pack_b_minimum_elements,repetition,duration_ns
16,deep,32,64,513,0,0,0,64,256,256,16384,4,942800
16,deep,32,64,513,0,0,1,32,256,256,16384,4,942420
16,deep,32,64,513,0,0,2,64,64,256,16384,4,946206
16,deep,32,64,513,0,0,3,64,256,64,16384,4,935680
16,deep,32,64,513,0,0,5,64,256,256,9223372036854775807,5,935681
16,deep,32,64,513,0,0,6,32,64,128,16384,5,942740
16,deep,32,64,513,0,0,0,64,256,256,16384,5,942260
16,deep,32,64,513,0,0,1,32,256,256,16384,5,941439
16,deep,32,64,513,0,0,2,64,64,256,16384,5,941849
16,deep,32,64,513,0,0,3,64,256,64,16384,5,942470
16,deep,32,64,513,0,0,4,64,256,256,0,5,943201
16,deep,32,64,513,0,0,6,32,64,128,16384,6,959045
16,deep,32,64,513,0,0,0,64,256,256,16384,6,943812
16,deep,32,64,513,0,0,1,32,256,256,16384,6,944403
16,deep,32,64,513,0,0,2,64,64,256,16384,6,941159
16,deep,32,64,513,0,0,3,64,256,64,16384,6,942260
16,deep,32,64,513,0,0,4,64,256,256,0,6,942711
16,deep,32,64,513,0,0,5,64,256,256,9223372036854775807,6,936371
16,wide,32,512,128,0,0,0,64,256,256,16384,0,961369
16,wide,32,512,128,0,0,1,32,256,256,16384,0,966136
16,wide,32,512,128,0,0,2,64,64,256,16384,0,961629
16,wide,32,512,128,0,0,3,64,256,64,16384,0,928249
16,wide,32,512,128,0,0,4,64,256,256,0,0,949480
16,wide,32,512,128,0,0,5,64,256,256,9223372036854775807,0,2204679
16,wide,32,512,128,0,0,6,32,64,128,16384,0,992095
16,wide,32,512,128,0,0,1,32,256,256,16384,1,960798
16,wide,32,512,128,0,0,2,64,64,256,16384,1,961169
16,wide,32,512,128,0,0,3,64,256,64,16384,1,924874
16,wide,32,512,128,0,0,4,64,256,256,0,1,946206
16,wide,32,512,128,0,0,5,64,256,256,9223372036854775807,1,2203557
16,wide,32,512,128,0,0,6,32,64,128,16384,1,989821
16,wide,32,512,128,0,0,0,64,256,256,16384,1,961669
16,wide,32,512,128,0,0,2,64,64,256,16384,2,960007
16,wide,32,512,128,0,0,3,64,256,64,16384,2,916311
16,wide,32,512,128,0,0,4,64,256,256,0,2,947698
16,wide,32,512,128,0,0,5,64,256,256,9223372036854775807,2,2196838
16,wide,32,512,128,0,0,6,32,64,128,16384,2,987728
16,wide,32,512,128,0,0,0,64,256,256,16384,2,962650
16,wide,32,512,128,0,0,1,32,256,256,16384,2,976782
16,wide,32,512,128,0,0,3,64,256,64,16384,3,917113
16,wide,32,512,128,0,0,4,64,256,256,0,3,941769
16,wide,32,512,128,0,0,5,64,256,256,9223372036854775807,3,2195235
16,wide,32,512,128,0,0,6,32,64,128,16384,3,1006486
16,wide,32,512,128,0,0,0,64,256,256,16384,3,963311
16,wide,32,512,128,0,0,1,32,256,256,16384,3,963011
16,wide,32,512,128,0,0,2,64,64,256,16384,3,960677
16,wide,32,512,128,0,0,4,64,256,256,0,4,962420
16,wide,32,512,128,0,0,5,64,256,256,9223372036854775807,4,2101805
16,wide,32,512,128,0,0,6,32,64,128,16384,4,959525
16,wide,32,512,128,0,0,0,64,256,256,16384,4,953487
16,wide,32,512,128,0,0,1,32,256,256,16384,4,943181
16,wide,32,512,128,0,0,2,64,64,256,16384,4,946126
16,wide,32,512,128,0,0,3,64,256,64,16384,4,925094
16,wide,32,512,128,0,0,5,64,256,256,9223372036854775807,5,2172171
16,wide,32,512,128,0,0,6,32,64,128,16384,5,967087
16,wide,32,512,128,0,0,0,64,256,256,16384,5,1181899
16,wide,32,512,128,0,0,1,32,256,256,16384,5,1175999
16,wide,32,512,128,0,0,2,64,64,256,16384,5,1177082
16,wide,32,512,128,0,0,3,64,256,64,16384,5,1189499
16,wide,32,512,128,0,0,4,64,256,256,0,5,1175169
16,wide,32,512,128,0,0,6,32,64,128,16384,6,1183201
16,wide,32,512,128,0,0,0,64,256,256,16384,6,1176351
16,wide,32,512,128,0,0,1,32,256,256,16384,6,1177171
16,wide,32,512,128,0,0,2,64,64,256,16384,6,1173676
16,wide,32,512,128,0,0,3,64,256,64,16384,6,1188508
16,wide,32,512,128,0,0,4,64,256,256,0,6,1179415
16,wide,32,512,128,0,0,5,64,256,256,9223372036854775807,6,2198940
16,tall,256,64,128,0,0,0,64,256,256,16384,0,989070
16,tall,256,64,128,0,0,1,32,256,256,16384,0,987207
16,tall,256,64,128,0,0,2,64,64,256,16384,0,994468
16,tall,256,64,128,0,0,3,64,256,64,16384,0,995690
16,tall,256,64,128,0,0,4,64,256,256,0,0,991594
16,tall,256,64,128,0,0,5,64,256,256,9223372036854775807,0,988369
16,tall,256,64,128,0,0,6,32,64,128,16384,0,994047
16,tall,256,64,128,0,0,1,32,256,256,16384,1,995209
16,tall,256,64,128,0,0,2,64,64,256,16384,1,987948
16,tall,256,64,128,0,0,3,64,256,64,16384,1,987407
16,tall,256,64,128,0,0,4,64,256,256,0,1,1005715
16,tall,256,64,128,0,0,5,64,256,256,9223372036854775807,1,984914
16,tall,256,64,128,0,0,6,32,64,128,16384,1,988088
16,tall,256,64,128,0,0,0,64,256,256,16384,1,994238
16,tall,256,64,128,0,0,2,64,64,256,16384,2,993877
16,tall,256,64,128,0,0,3,64,256,64,16384,2,979646
16,tall,256,64,128,0,0,4,64,256,256,0,2,769171
16,tall,256,64,128,0,0,5,64,256,256,9223372036854775807,2,877062
16,tall,256,64,128,0,0,6,32,64,128,16384,2,892576
16,tall,256,64,128,0,0,0,64,256,256,16384,2,897063
16,tall,256,64,128,0,0,1,32,256,256,16384,2,899506
16,tall,256,64,128,0,0,3,64,256,64,16384,3,861108
16,tall,256,64,128,0,0,4,64,256,256,0,3,784714
16,tall,256,64,128,0,0,5,64,256,256,9223372036854775807,3,882510
16,tall,256,64,128,0,0,6,32,64,128,16384,3,876021
16,tall,256,64,128,0,0,0,64,256,256,16384,3,890262
16,tall,256,64,128,0,0,1,32,256,256,16384,3,893517
16,tall,256,64,128,0,0,2,64,64,256,16384,3,889371
16,tall,256,64,128,0,0,4,64,256,256,0,4,752726
16,tall,256,64,128,0,0,5,64,256,256,9223372036854775807,4,886747
16,tall,256,64,128,0,0,6,32,64,128,16384,4,883692
16,tall,256,64,128,0,0,0,64,256,256,16384,4,875440
16,tall,256,64,128,0,0,1,32,256,256,16384,4,881970
16,tall,256,64,128,0,0,2,64,64,256,16384,4,899957
16,tall,256,64,128,0,0,3,64,256,64,16384,4,868209
16,tall,256,64,128,0,0,5,64,256,256,9223372036854775807,5,891464
16,tall,256,64,128,0,0,6,32,64,128,16384,5,887148
16,tall,256,64,128,0,0,0,64,256,256,16384,5,887798
16,tall,256,64,128,0,0,1,32,256,256,16384,5,889971
16,tall,256,64,128,0,0,2,64,64,256,16384,5,881459
16,tall,256,64,128,0,0,3,64,256,64,16384,5,852175
16,tall,256,64,128,0,0,4,64,256,256,0,5,741920
16,tall,256,64,128,0,0,6,32,64,128,16384,6,891554
16,tall,256,64,128,0,0,0,64,256,256,16384,6,895730
16,tall,256,64,128,0,0,1,32,256,256,16384,6,888279
16,tall,256,64,128,0,0,2,64,64,256,16384,6,887728
16,tall,256,64,128,0,0,3,64,256,64,16384,6,864453
16,tall,256,64,128,0,0,4,64,256,256,0,6,735551
16,tall,256,64,128,0,0,5,64,256,256,9223372036854775807,6,898094
16,tails,65,129,67,0,0,0,64,256,256,16384,0,409974
16,tails,65,129,67,0,0,1,32,256,256,16384,0,410164
16,tails,65,129,67,0,0,2,64,64,256,16384,0,413869
16,tails,65,129,67,0,0,3,64,256,64,16384,0,416283
16,tails,65,129,67,0,0,4,64,256,256,0,0,368722
16,tails,65,129,67,0,0,5,64,256,256,9223372036854775807,0,422923
16,tails,65,129,67,0,0,6,32,64,128,16384,0,406238
16,tails,65,129,67,0,0,1,32,256,256,16384,1,414450
16,tails,65,129,67,0,0,2,64,64,256,16384,1,409392
16,tails,65,129,67,0,0,3,64,256,64,16384,1,424015
16,tails,65,129,67,0,0,4,64,256,256,0,1,360159
16,tails,65,129,67,0,0,5,64,256,256,9223372036854775807,1,402302
16,tails,65,129,67,0,0,6,32,64,128,16384,1,415482
16,tails,65,129,67,0,0,0,64,256,256,16384,1,408872
16,tails,65,129,67,0,0,2,64,64,256,16384,2,413699
16,tails,65,129,67,0,0,3,64,256,64,16384,2,416223
16,tails,65,129,67,0,0,4,64,256,256,0,2,358897
16,tails,65,129,67,0,0,5,64,256,256,9223372036854775807,2,409212
16,tails,65,129,67,0,0,6,32,64,128,16384,2,407590
16,tails,65,129,67,0,0,0,64,256,256,16384,2,417605
16,tails,65,129,67,0,0,1,32,256,256,16384,2,407610
16,tails,65,129,67,0,0,3,64,256,64,16384,3,417274
16,tails,65,129,67,0,0,4,64,256,256,0,3,368662
16,tails,65,129,67,0,0,5,64,256,256,9223372036854775807,3,401270
16,tails,65,129,67,0,0,6,32,64,128,16384,3,413549
16,tails,65,129,67,0,0,0,64,256,256,16384,3,409132
16,tails,65,129,67,0,0,1,32,256,256,16384,3,417194
16,tails,65,129,67,0,0,2,64,64,256,16384,3,407470
16,tails,65,129,67,0,0,4,64,256,256,0,4,360389
16,tails,65,129,67,0,0,5,64,256,256,9223372036854775807,4,408842
16,tails,65,129,67,0,0,6,32,64,128,16384,4,406639
16,tails,65,129,67,0,0,0,64,256,256,16384,4,416813
16,tails,65,129,67,0,0,1,32,256,256,16384,4,407299
16,tails,65,129,67,0,0,2,64,64,256,16384,4,407520
16,tails,65,129,67,0,0,3,64,256,64,16384,4,421911
16,tails,65,129,67,0,0,5,64,256,256,9223372036854775807,5,407760
16,tails,65,129,67,0,0,6,32,64,128,16384,5,414730
16,tails,65,129,67,0,0,0,64,256,256,16384,5,408612
16,tails,65,129,67,0,0,1,32,256,256,16384,5,407509
16,tails,65,129,67,0,0,2,64,64,256,16384,5,413949
16,tails,65,129,67,0,0,3,64,256,64,16384,5,416964
16,tails,65,129,67,0,0,4,64,256,256,0,5,366449
16,tails,65,129,67,0,0,6,32,64,128,16384,6,400139
16,tails,65,129,67,0,0,0,64,256,256,16384,6,409913
16,tails,65,129,67,0,0,1,32,256,256,16384,6,416804
16,tails,65,129,67,0,0,2,64,64,256,16384,6,408191
16,tails,65,129,67,0,0,3,64,256,64,16384,6,424014
16,tails,65,129,67,0,0,4,64,256,256,0,6,360039
16,tails,65,129,67,0,0,5,64,256,256,9223372036854775807,6,401110
16,transpose_a,65,129,67,1,0,0,64,256,256,16384,0,795300
16,transpose_a,65,129,67,1,0,1,32,256,256,16384,0,783703
16,transpose_a,65,129,67,1,0,2,64,64,256,16384,0,791685
16,transpose_a,65,129,67,1,0,3,64,256,64,16384,0,811735
16,transpose_a,65,129,67,1,0,4,64,256,256,0,0,704975
16,transpose_a,65,129,67,1,0,5,64,256,256,9223372036854775807,0,790563
16,transpose_a,65,129,67,1,0,6,32,64,128,16384,0,801189
16,transpose_a,65,129,67,1,0,1,32,256,256,16384,1,798685
16,transpose_a,65,129,67,1,0,2,64,64,256,16384,1,799507
16,transpose_a,65,129,67,1,0,3,64,256,64,16384,1,812035
16,transpose_a,65,129,67,1,0,4,64,256,256,0,1,753848
16,transpose_a,65,129,67,1,0,5,64,256,256,9223372036854775807,1,821489
16,transpose_a,65,129,67,1,0,6,32,64,128,16384,1,799066
16,transpose_a,65,129,67,1,0,0,64,256,256,16384,1,793107
16,transpose_a,65,129,67,1,0,2,64,64,256,16384,2,802411
16,transpose_a,65,129,67,1,0,3,64,256,64,16384,2,800878
16,transpose_a,65,129,67,1,0,4,64,256,256,0,2,713808
16,transpose_a,65,129,67,1,0,5,64,256,256,9223372036854775807,2,787459
16,transpose_a,65,129,67,1,0,6,32,64,128,16384,2,797603
16,transpose_a,65,129,67,1,0,0,64,256,256,16384,2,791945
16,transpose_a,65,129,67,1,0,1,32,256,256,16384,2,793979
16,transpose_a,65,129,67,1,0,3,64,256,64,16384,3,809391
16,transpose_a,65,129,67,1,0,4,64,256,256,0,3,717664
16,transpose_a,65,129,67,1,0,5,64,256,256,9223372036854775807,3,806026
16,transpose_a,65,129,67,1,0,6,32,64,128,16384,3,797453
16,transpose_a,65,129,67,1,0,0,64,256,256,16384,3,787218
16,transpose_a,65,129,67,1,0,1,32,256,256,16384,3,792696
16,transpose_a,65,129,67,1,0,2,64,64,256,16384,3,802361
16,transpose_a,65,129,67,1,0,4,64,256,256,0,4,753107
16,transpose_a,65,129,67,1,0,5,64,256,256,9223372036854775807,4,792826
16,transpose_a,65,129,67,1,0,6,32,64,128,16384,4,824294
16,transpose_a,65,129,67,1,0,0,64,256,256,16384,4,790783
16,transpose_a,65,129,67,1,0,1,32,256,256,16384,4,793196
16,transpose_a,65,129,67,1,0,2,64,64,256,16384,4,795630
16,transpose_a,65,129,67,1,0,3,64,256,64,16384,4,799466
16,transpose_a,65,129,67,1,0,5,64,256,256,9223372036854775807,5,790423
16,transpose_a,65,129,67,1,0,6,32,64,128,16384,5,790623
16,transpose_a,65,129,67,1,0,0,64,256,256,16384,5,794549
16,transpose_a,65,129,67,1,0,1,32,256,256,16384,5,793057
16,transpose_a,65,129,67,1,0,2,64,64,256,16384,5,789842
16,transpose_a,65,129,67,1,0,3,64,256,64,16384,5,833467
16,transpose_a,65,129,67,1,0,4,64,256,256,0,5,702632
16,transpose_a,65,129,67,1,0,6,32,64,128,16384,6,794689
16,transpose_a,65,129,67,1,0,0,64,256,256,16384,6,797343
16,transpose_a,65,129,67,1,0,1,32,256,256,16384,6,797133
16,transpose_a,65,129,67,1,0,2,64,64,256,16384,6,797994
16,transpose_a,65,129,67,1,0,3,64,256,64,16384,6,809722
16,transpose_a,65,129,67,1,0,4,64,256,256,0,6,716692
16,transpose_a,65,129,67,1,0,5,64,256,256,9223372036854775807,6,776552
16,transpose_b,65,129,67,0,1,0,64,256,256,16384,0,365127
16,transpose_b,65,129,67,0,1,1,32,256,256,16384,0,353619
16,transpose_b,65,129,67,0,1,2,64,64,256,16384,0,353759
16,transpose_b,65,129,67,0,1,3,64,256,64,16384,0,366348
16,transpose_b,65,129,67,0,1,4,64,256,256,0,0,357035
16,transpose_b,65,129,67,0,1,5,64,256,256,9223372036854775807,0,346588
16,transpose_b,65,129,67,0,1,6,32,64,128,16384,0,359809
16,transpose_b,65,129,67,0,1,1,32,256,256,16384,1,354270
16,transpose_b,65,129,67,0,1,2,64,64,256,16384,1,360479
16,transpose_b,65,129,67,0,1,3,64,256,64,16384,1,361020
16,transpose_b,65,129,67,0,1,4,64,256,256,0,1,355672
16,transpose_b,65,129,67,0,1,5,64,256,256,9223372036854775807,1,351716
16,transpose_b,65,129,67,0,1,6,32,64,128,16384,1,352117
16,transpose_b,65,129,67,0,1,0,64,256,256,16384,1,354120
16,transpose_b,65,129,67,0,1,2,64,64,256,16384,2,360069
16,transpose_b,65,129,67,0,1,3,64,256,64,16384,2,360099
16,transpose_b,65,129,67,0,1,4,64,256,256,0,2,357725
16,transpose_b,65,129,67,0,1,5,64,256,256,9223372036854775807,2,353900
16,transpose_b,65,129,67,0,1,6,32,64,128,16384,2,351236
16,transpose_b,65,129,67,0,1,0,64,256,256,16384,2,354320
16,transpose_b,65,129,67,0,1,1,32,256,256,16384,2,359828
16,transpose_b,65,129,67,0,1,3,64,256,64,16384,3,360930
16,transpose_b,65,129,67,0,1,4,64,256,256,0,3,363163
16,transpose_b,65,129,67,0,1,5,64,256,256,9223372036854775807,3,346809
16,transpose_b,65,129,67,0,1,6,32,64,128,16384,3,351045
16,transpose_b,65,129,67,0,1,0,64,256,256,16384,3,361410
16,transpose_b,65,129,67,0,1,1,32,256,256,16384,3,352958
16,transpose_b,65,129,67,0,1,2,64,64,256,16384,3,352308
16,transpose_b,65,129,67,0,1,4,64,256,256,0,4,365186
16,transpose_b,65,129,67,0,1,5,64,256,256,9223372036854775807,4,346949
16,transpose_b,65,129,67,0,1,6,32,64,128,16384,4,351826
16,transpose_b,65,129,67,0,1,0,64,256,256,16384,4,360890
16,transpose_b,65,129,67,0,1,1,32,256,256,16384,4,353058
16,transpose_b,65,129,67,0,1,2,64,64,256,16384,4,353149
16,transpose_b,65,129,67,0,1,3,64,256,64,16384,4,367420
16,transpose_b,65,129,67,0,1,5,64,256,256,9223372036854775807,5,352868
16,transpose_b,65,129,67,0,1,6,32,64,128,16384,5,358296
16,transpose_b,65,129,67,0,1,0,64,256,256,16384,5,354871
16,transpose_b,65,129,67,0,1,1,32,256,256,16384,5,352006
16,transpose_b,65,129,67,0,1,2,64,64,256,16384,5,359628
16,transpose_b,65,129,67,0,1,3,64,256,64,16384,5,361662
16,transpose_b,65,129,67,0,1,4,64,256,256,0,5,355582
16,transpose_b,65,129,67,0,1,6,32,64,128,16384,6,353128
16,transpose_b,65,129,67,0,1,0,64,256,256,16384,6,354350
16,transpose_b,65,129,67,0,1,1,32,256,256,16384,6,352748
16,transpose_b,65,129,67,0,1,2,64,64,256,16384,6,358957
16,transpose_b,65,129,67,0,1,3,64,256,64,16384,6,359748
16,transpose_b,65,129,67,0,1,4,64,256,256,0,6,366659
16,transpose_b,65,129,67,0,1,5,64,256,256,9223372036854775807,6,355762
